time,type,qty,price
19:06.0,sell,-340138,26.20947873
19:06.8,sell,-323776,26.13899939
19:07.6,sell,-213448,26.06950057
19:08.4,buy,500016,26.06605778
19:08.8,sell,-52713,26.07175352
19:08.9,buy,459048,26.01428512
19:08.9,buy,295104,26.06890664
19:09.8,sell,-20932,26.21813102
19:10.3,sell,-1769,26.2083406
19:11.2,sell,-1112,26.17988656
19:12.0,sell,-53883,26.13075846
19:12.3,buy,684307,25.8644626
19:12.8,sell,-31920,25.93861516
19:13.3,sell,-122399,25.93684727
19:14.1,sell,-12007,25.87495459
19:14.6,sell,-229285,25.7957731
19:15.5,sell,-170912,25.79488842
19:16.1,buy,648570,25.7876856
19:16.2,sell,-393,25.80365165
19:17.0,sell,-448300,25.76902293
19:17.4,sell,-4501,25.71049333
19:18.3,sell,-5850,25.57853687
19:19.1,buy,284045,25.56491781
19:19.3,sell,-1068,25.59313345
19:20.2,buy,46089,25.49278549
19:20.8,buy,15242,25.63289015
19:20.8,sell,-70623,25.63596646
19:21.1,buy,188645,25.6321412
19:21.8,buy,42471,25.67584965
19:21.9,sell,-121754,25.74462518
19:22.1,sell,-44823,25.71110998
19:22.6,sell,-55413,25.67711663
19:23.4,sell,-260797,25.60532398
19:23.9,sell,-93,25.59548912
19:24.3,buy,187383,25.57783663
19:24.8,sell,-19910,25.97307685
19:25.4,sell,-19049,25.89457259
19:25.6,buy,132451,25.57878838
19:25.7,sell,-69700,25.61373855
19:26.6,buy,150230,25.51066809
19:26.6,buy,37377,25.5437962
19:27.6,buy,91189,25.5443449
19:28.1,sell,-67384,25.62578979
19:28.1,buy,57948,25.60718329
19:28.9,buy,16819,25.64180471
19:28.9,buy,7577,25.64583477
19:29.4,buy,1718,25.87381444
19:30.2,sell,-150649,25.87455325
19:30.7,sell,-466200,25.81548688
19:31.0,sell,-139542,25.65348541
19:31.7,sell,-51462,25.58786056
19:31.9,sell,-360898,25.55313236
19:32.1,buy,774227,25.53530911
19:32.6,sell,-135373,25.58958071
19:32.6,buy,113645,25.49324801
19:33.5,buy,150798,25.50205084
19:34.4,buy,52522,25.69146637
19:34.9,sell,-3404,25.70575822
19:35.3,buy,215760,25.67975216
19:35.3,buy,1462,25.70693182
19:35.8,buy,43,25.76455245
19:36.6,sell,-13333,25.76884886
19:37.2,sell,-85,25.69385842
19:37.3,buy,10985,25.6868595
19:37.7,buy,2485,25.74161487
19:38.2,sell,-41347,25.76388822
19:39.2,sell,-27979,25.74277138
19:39.9,buy,29079,25.73245786
19:39.9,buy,12010,25.83598887
19:40.0,buy,13849,25.86520404
19:40.6,sell,-236913,26.10305615
19:40.7,sell,-35498,26.07062455
19:40.8,sell,-41909,25.92176116
19:40.9,sell,-5611,25.85223293
19:41.6,sell,-62969,25.83849947
19:42.6,buy,74136,25.48192417
19:43.1,sell,-12381,25.51519087
19:43.5,sell,-707,25.48494533
19:43.8,buy,291281,25.45520913
19:44.4,sell,-282042,25.62289679
19:44.7,sell,-26835,25.44218608
19:45.2,sell,-8878,25.43458081
19:46.1,sell,-110482,25.41546686
19:46.1,buy,279675,25.35817141
19:46.5,sell,-77521,25.37043928
19:46.7,buy,16445,25.20906374
19:47.5,sell,-27822,25.21176273
19:47.9,sell,-43191,25.16820318
19:48.8,sell,-84049,25.16392144
19:49.7,sell,-1326,25.06381864
19:49.8,sell,-16877,24.5669064
19:50.1,buy,332911,24.48333907
19:51.1,buy,3740,24.51103189
19:51.9,buy,84282,24.65702048
19:52.3,buy,843,24.68679347
19:52.6,buy,5197,24.8599095
19:53.2,sell,-39976,24.86505443
19:53.6,buy,12999,24.85950414
19:54.6,buy,20982,24.86368718
19:55.2,sell,-798402,25.05645975
19:55.3,buy,789894,25.00424578
19:56.2,sell,-191136,25.04256271
19:56.4,buy,203662,25.00949977
19:56.6,sell,-22719,25.05936239
19:56.9,sell,-296332,25.04912185
19:57.7,buy,306463,24.9924754
19:57.8,buy,281,25.15007261
19:58.3,sell,-9269,25.39155358
19:58.9,buy,4643,25.34134844
19:59.0,sell,-67753,25.43213791
19:59.6,buy,8359,25.29426785
19:59.8,buy,11810,25.30966232
20:00.6,sell,-121989,25.31573219
20:00.6,sell,-97707,25.30352543
20:01.5,buy,32486,25.15189102
20:01.9,sell,-190663,25.3524833
20:02.9,sell,-37333,25.32356044
20:03.1,buy,453789,25.16216345
20:03.9,sell,-56772,25.44136497
20:04.8,sell,-190,25.34474041
20:05.6,buy,13103,25.19250189
20:06.6,sell,-116340,25.21732757
20:07.4,sell,-49288,25.20672813
20:07.5,sell,-69721,25.18864983
20:08.3,sell,-1735,25.11200913
20:08.8,buy,132525,25.09121999
20:09.6,sell,-253746,25.1140882
20:10.6,sell,-303740,25.02901902
20:11.0,buy,425906,24.97449717
20:11.7,buy,195887,25.11790385
20:11.8,sell,-2674,25.19855492
20:12.1,sell,-60938,25.19854442
20:12.9,buy,141684,25.12808165
20:13.2,buy,25830,25.47813868
20:13.6,sell,-6901,25.74962738
20:14.0,buy,6276,25.60240189
20:14.9,sell,-4037,25.83595059
20:15.9,buy,2333,25.79313187
20:16.4,buy,9743,25.88745339
20:16.4,buy,1586,25.90033786
20:17.4,buy,55,25.95053333
20:17.9,sell,-243242,25.95162241
20:18.9,sell,-8377,25.33401468
20:19.1,buy,176084,25.19262793
20:19.6,buy,48182,25.3168219
20:19.8,buy,24630,25.55223067
20:20.2,sell,-12584,25.66914216
20:20.3,buy,899,25.62361972
20:20.6,buy,2510,26.07095442
20:20.8,sell,-419285,26.30313256
20:21.4,sell,-7690,26.263004
20:22.3,sell,-178772,26.25384246
20:22.8,buy,128492,26.24483364
20:23.7,buy,329227,26.33624454
20:24.4,sell,-475,26.36951205
20:24.8,sell,-1565,26.34673802
20:25.7,sell,-58102,26.32886553
20:25.8,sell,-536156,26.31098313
20:26.1,buy,278136,26.28936179
20:26.6,sell,-80392,26.38459413
20:26.9,sell,-4817,26.32610631
20:27.3,sell,-175594,25.69219215
20:27.4,sell,-366,25.69110959
20:27.9,buy,493142,25.49074215
20:28.3,buy,71446,25.51701555
20:28.7,sell,-23511,25.5185487
20:29.2,buy,184196,25.46945195
20:29.3,buy,13881,25.48533155
20:30.2,sell,-34245,25.53231978
20:30.6,sell,-334512,25.49233821
20:31.6,buy,95336,25.4175934
20:32.1,buy,42583,25.45844873
20:32.8,buy,58347,25.50498673
20:32.8,sell,-30494,25.58509521
20:33.7,sell,-26379,25.49672626
20:33.9,buy,99556,25.47186418
20:34.2,buy,39483,25.4761917
20:34.8,buy,29750,25.78261126
20:35.3,buy,21571,25.78851182
20:35.6,buy,13087,25.82187433
20:35.8,buy,12025,25.9801415
20:36.7,sell,-95,26.28698345
20:37.2,buy,8721,26.21308137
20:38.0,sell,-76001,26.23410515
20:38.1,buy,17276,26.20150912
20:38.4,buy,4684,26.25965785
20:39.2,buy,49348,26.29131748
20:39.4,sell,-107638,26.29499949
20:39.6,sell,-1616,26.18767304
20:40.0,buy,36952,26.01960699
20:40.2,sell,-4880,26.10094887
20:40.5,buy,14431,25.73153925
20:41.1,buy,1350,25.78561482
20:41.5,sell,-276,25.82926975
20:41.6,buy,31766,25.77489085
20:42.5,buy,491,25.78392623
20:43.1,sell,-1352,25.81970004
20:43.5,sell,-14344,25.73271424
20:44.1,sell,-368559,25.71510985
20:44.7,buy,178286,25.71102526
20:45.4,buy,146302,25.84823069
20:46.2,sell,-26718,25.85265399
20:46.2,sell,-138615,25.82400102
20:46.9,sell,-3751,25.80348216
20:47.0,buy,167008,25.68138213
20:47.5,sell,-20581,25.69520516
20:48.1,buy,89948,25.54556575
20:48.5,buy,27010,25.62058486
20:48.8,buy,1365,25.64418298
20:49.3,sell,-45043,25.65122153
20:50.1,sell,-98423,25.3731667
20:50.9,buy,61026,25.31876475
20:51.7,sell,-681040,25.51770777
20:52.5,sell,-74547,25.30230133
20:53.5,buy,749706,25.18297452
20:54.1,sell,-5993,25.29494346
20:54.1,sell,-20253,25.22365319
20:54.7,sell,-7416,25.1445198
20:55.1,sell,-5361,25.06833959
20:55.3,buy,113985,24.9897329
20:55.5,buy,4071,25.03262821
20:56.3,sell,-56340,25.06442802
20:56.8,buy,39844,24.88098592
20:57.8,sell,-380979,24.95595533
20:58.6,buy,370878,24.91546592
20:59.3,sell,-76872,24.96566792
20:59.4,buy,110124,24.90004083
20:59.8,buy,1526,25.09964572
21:00.4,buy,1223,25.20165389
21:01.2,sell,-105413,25.2122446
21:01.3,buy,30545,25.21083754
21:01.6,sell,-187,25.23404102
21:01.9,buy,30726,25.09118357
21:02.7,sell,-69271,25.11996376
21:03.6,buy,72807,24.92010654
21:04.2,sell,-276030,25.12721483
21:04.5,buy,314556,24.8874484
21:05.1,sell,-49802,24.92385643
21:05.4,buy,32502,24.89892402
21:06.0,buy,5258,24.90036093
21:06.6,buy,706,24.92636333
21:06.6,sell,-5005,24.98715615
21:07.5,sell,-16116,24.72667813
21:07.6,buy,17608,24.7066547
21:08.6,sell,-191211,24.85206826
21:09.3,sell,-3102,24.70175652
21:09.4,buy,185867,24.55035544
21:09.8,sell,-91501,24.58824784
21:10.3,buy,109741,24.42144735
21:11.1,buy,745,24.42221532
21:11.7,buy,7872,24.44539481
21:12.6,sell,-52806,24.57185002
21:13.3,buy,44595,24.56447436
21:14.1,sell,-17693,24.57156089
21:14.4,buy,4603,24.49195191
21:15.3,buy,1735,24.54372392
21:16.0,buy,5171,24.67776186
21:16.5,sell,-963,24.72527792
21:16.6,buy,8573,24.72263887
21:16.9,buy,7904,24.84847214
21:17.3,buy,1065,24.87058037
21:17.3,buy,3,24.95094945
21:17.9,sell,-82532,24.97808792
21:17.9,buy,12723,24.91234327
21:18.8,buy,30831,24.91393508
21:19.2,sell,-2643,24.92648421
21:19.4,buy,39872,24.91217154
21:19.9,buy,686,24.97508574
21:20.1,buy,600,25.44948277
21:20.3,buy,246,25.4645387
21:20.4,sell,-278263,25.55704261
21:20.6,buy,248601,25.49252746
21:21.5,buy,10639,25.61467539
21:22.3,buy,4579,25.67178842
21:22.4,sell,-6851,25.68636451
21:23.4,sell,-133132,25.61435829
21:23.4,buy,7785,25.60963306
21:24.2,sell,-132909,25.63961525
21:24.7,sell,-1322,25.62050771
21:24.7,buy,273371,25.54856675
21:25.5,buy,6263,25.55579234
21:26.0,buy,1150,25.56337804
21:26.5,buy,267,26.04143684
21:27.0,buy,16,26.0501805
21:27.2,sell,-88753,26.09961513
21:27.4,buy,17156,26.08357485
21:28.0,buy,32447,26.12429961
21:28.9,buy,14360,26.15571231
21:29.0,buy,11083,26.20267143
21:29.4,sell,-1213,26.28913122
21:30.4,sell,-36926,26.24534959
21:30.5,buy,17677,26.22309238
21:31.3,buy,24319,26.27310216
21:31.7,buy,6837,26.30551431
21:31.8,sell,-284485,26.31590227
21:32.5,buy,34539,26.31525675
21:33.2,sell,-59273,26.31811926
21:33.8,sell,-25536,26.2861966
21:34.0,sell,-37874,26.21054541
21:34.5,buy,78248,26.15401524
21:35.1,buy,112165,26.19952795
21:35.8,sell,-57525,26.38410922
21:36.3,sell,-1537,26.35452792
21:37.3,sell,-32564,26.33753061
21:37.8,buy,126786,26.3059838
21:37.9,buy,114953,26.32231752
21:38.5,buy,24568,26.55181896
21:39.4,buy,1296,26.56269617
21:39.6,buy,7054,26.57342972
21:40.1,buy,720,26.90014862
21:40.4,sell,-252309,27.05689037
21:40.6,buy,253372,27.0564395
21:41.0,buy,40,27.47982382
21:42.0,sell,-75564,27.50629813
21:42.1,buy,16835,27.39517114
21:42.9,sell,-190674,27.52391903
21:43.1,buy,126185,27.48377855
21:43.7,buy,58630,27.60428238
21:44.5,sell,-286,27.63789722
21:45.0,sell,-22752,27.43272524
21:45.0,buy,55046,27.40541036
21:45.1,buy,15153,27.41144012
21:45.4,sell,-9609,27.43359075
21:45.8,buy,4310,27.41059049
21:46.1,sell,-7030,27.57798697
21:46.5,buy,29641,27.57496228
21:47.0,buy,325,27.57529722
21:47.6,buy,149,27.57636012
21:48.4,buy,31,27.70913437
21:49.1,buy,8,28.26998132
21:49.5,sell,-428459,28.27672419
21:50.3,buy,375862,28.25090233
21:51.0,buy,28714,28.41346689
21:51.1,buy,15845,28.4204224
21:51.3,sell,-32235,28.4404918
21:51.4,sell,-24155,28.21829061
21:52.2,buy,33945,27.99711495
21:52.7,buy,25935,28.17953062
21:53.0,buy,1660,28.25040528
21:53.2,sell,-47626,28.32615988
21:53.6,sell,-76741,28.2997366
21:53.6,sell,-50815,28.29024585
21:53.9,buy,46426,28.27011668
21:54.6,buy,37291,28.35833205
21:55.5,sell,-196,28.38271697
21:56.3,buy,7417,28.19095401
21:57.1,sell,-384288,28.46412412
21:57.8,sell,-25506,28.43782321
21:58.6,buy,413445,28.38089523
21:59.6,buy,17808,28.63759929
21:59.6,buy,41382,28.67942935
22:00.4,buy,11464,28.68263501
22:01.0,sell,-6251,28.71253529
22:01.4,buy,9325,28.70759804
22:02.2,sell,-187138,28.81075558
22:02.7,buy,70315,28.67947479
22:03.3,sell,-4345,28.77084171
22:03.8,sell,-23829,28.75434636
22:04.6,sell,-240372,28.72226562
22:05.0,sell,-41563,28.6849226
22:05.6,sell,-114482,28.6597077
22:06.6,sell,-59963,28.6229632
22:07.0,buy,408215,28.58482485
22:07.7,buy,6155,28.58484029
22:08.0,sell,-133573,28.62479788
22:08.3,buy,127686,28.48733703
22:09.1,sell,-236568,28.50362373
22:09.4,sell,-24268,28.43505276
22:09.7,sell,-13913,28.26080081
22:09.8,buy,178919,28.1406959
22:10.2,buy,130014,28.16292501
22:10.2,sell,-101774,28.21666262
22:10.8,sell,-13542,28.19621428
22:11.1,buy,205558,28.18951594
22:11.8,buy,24785,28.28617073
22:12.1,sell,-278515,28.29312648
22:12.3,sell,-105877,28.13324129
22:13.1,buy,158647,28.06808977
22:14.1,buy,246297,28.07639927
22:14.3,buy,30193,28.10715545
22:15.2,sell,-130418,28.15975492
22:15.3,buy,6728,28.12084604
22:16.1,buy,34478,28.17326734
22:16.3,sell,-26387,28.17823242
22:16.7,sell,-3125,28.17750367
22:17.2,sell,-3792,27.89305135
22:17.3,sell,-23058,27.84546623
22:17.6,buy,48948,27.80850737
22:18.1,sell,-17457,27.81825458
22:18.5,sell,-807,27.80683066
22:18.5,buy,81475,27.69938668
22:19.1,sell,-44768,27.71296654
22:19.5,sell,-43187,27.68601851
22:20.3,sell,-42751,27.6269867
22:20.5,sell,-17615,27.60839601
22:20.6,sell,-447256,27.49909926
22:21.5,buy,304506,27.49292165
22:21.6,buy,194229,27.4955596
22:22.2,sell,-310,27.52200377
22:23.0,buy,122043,27.52003276
22:23.6,buy,4175,27.53608534
22:24.3,sell,-38036,27.56595306
22:25.2,buy,12759,27.56434907
22:26.0,buy,19166,27.56757981
22:26.7,buy,9586,27.80139149
22:26.7,buy,2361,27.80187101
22:27.5,buy,1178,27.9068472
22:28.2,sell,-67854,28.05174909
22:28.6,buy,49908,28.02661888
22:28.7,sell,-3535,28.03964771
22:28.8,sell,-11418,27.62005901
22:29.6,sell,-41222,27.60572623
22:30.5,buy,18571,27.58114592
22:30.7,sell,-4853,27.67483091
22:31.0,sell,-18310,27.43896942
22:31.6,sell,-305104,27.40994837
22:32.4,sell,-52766,27.27956349
22:33.3,sell,-34295,27.09312429
22:34.0,buy,111196,27.05408505
22:34.5,buy,211020,27.39881811
22:35.2,sell,-403648,27.40965316
22:35.6,buy,100668,27.40953786
22:36.6,sell,-36647,27.41975195
22:36.8,buy,217724,27.41254139
22:37.4,sell,-354279,27.71939019
22:37.6,buy,23884,27.52447972
22:37.6,sell,-45258,27.57103406
22:38.0,sell,-283270,27.54038606
22:39.0,sell,-56474,27.53880905
22:39.1,buy,566246,27.52325397
22:39.6,buy,358177,27.54148496
22:40.4,sell,-12440,27.57519918
22:40.7,sell,-77714,27.51528743
22:41.2,sell,-17591,27.50165932
22:41.9,buy,140887,27.49079896
22:42.1,buy,4714,27.54675413
22:42.5,buy,23350,27.58522974
22:42.8,sell,-56724,27.65212706
22:43.4,sell,-1285,27.64022317
22:43.9,sell,-85,27.57164882
22:44.1,buy,30744,27.5264315
22:44.9,buy,13282,27.53118308
22:45.8,sell,-404776,27.7152341
22:46.6,sell,-14546,27.65806442
22:47.1,buy,421052,27.59749076
22:47.4,sell,-62218,27.71873938
22:48.2,buy,17474,27.44088577
22:48.2,sell,-38202,27.51506821
22:48.6,sell,-61585,27.47787378
22:48.9,sell,-1424,27.46624764
22:49.3,sell,-11768,27.44112566
22:49.9,buy,30086,27.25461096
22:50.4,buy,123044,27.27164796
22:51.0,buy,9543,27.27515595
22:51.1,buy,4413,27.27812248
22:51.9,sell,-3720,27.29844752
22:52.6,sell,-7367,27.17978273
22:53.1,sell,-330935,27.08606552
22:53.1,buy,196360,27.08345898
22:53.1,sell,-6000,27.82149352
22:53.9,buy,15520,27.64049222
22:54.5,buy,38630,27.67359034
22:55.2,buy,7009,27.80113176
22:55.9,sell,-899,27.8033222
22:56.6,buy,78757,27.78906938
22:57.6,buy,2908,27.82197481
22:58.0,buy,2531,27.9413867
22:58.4,buy,7186,28.04820522
22:58.9,buy,211,28.061487
22:59.2,buy,1623,28.06159532
22:59.7,sell,-1484,28.11593721
23:00.5,buy,1081,27.92473778
23:00.8,sell,-215464,27.95181944
23:01.2,sell,-60326,27.89937642
23:01.8,sell,-459989,27.83485036
23:02.2,buy,502017,27.78984756
23:02.6,buy,11923,27.8107616
23:03.4,buy,4595,28.12260642
23:04.2,buy,50144,28.26974933
23:04.5,sell,-349,28.27260129
23:05.5,buy,145088,28.23695779
23:06.3,sell,-33769,28.23982556
23:06.8,sell,-330942,27.98108916
23:06.8,sell,-640,27.94038087
23:07.0,sell,-22116,27.74638621
23:07.7,buy,281804,27.69049106
23:08.5,sell,-324482,27.793709
23:08.8,buy,156592,27.7681792
23:09.0,sell,-9727,27.94837777
23:09.2,sell,-108401,27.94325029
23:09.7,buy,355004,27.94244151
23:10.3,sell,-40905,28.05243286
23:10.4,sell,-67939,28.04060661
23:10.7,buy,101159,27.97229033
23:11.1,buy,62889,28.11125657
23:11.2,sell,-9994,28.12853004
23:11.3,sell,-112011,28.12714461
23:12.3,buy,52781,28.05365485
23:12.9,buy,48899,28.08057688
23:13.0,sell,-7446,28.31763775
23:13.8,sell,-112207,28.27352619
23:14.5,sell,-8227,28.24443939
23:15.1,sell,-40023,28.21873153
23:16.0,buy,68104,28.21388026
23:16.9,sell,-92087,28.24115272
23:17.4,buy,124816,28.23853776
23:18.3,sell,-9460,28.36415089
23:19.0,buy,5815,28.35638531
23:19.2,sell,-98563,28.3569766
23:20.0,sell,-12957,27.75050618
23:20.9,buy,53404,27.68614124
23:21.3,buy,2188,27.79763336
23:22.1,sell,-231611,27.80116761
23:23.0,sell,-1831,27.70815095
23:23.2,sell,-90620,27.6461879
23:23.9,buy,211549,27.58404908
23:24.7,sell,-1803,27.61180638
23:24.9,sell,-11945,27.11635488
23:25.6,buy,26126,27.09380694
23:26.2,sell,-20865,27.29665429
23:26.3,sell,-50251,27.24889629
23:27.0,sell,-44647,27.09957787
23:27.7,sell,-16542,27.07484372
23:28.3,buy,187476,27.06484642
23:28.7,buy,49400,27.39205929
23:29.3,buy,134022,27.49628652
23:29.9,buy,14152,27.50288761
23:30.3,buy,20,27.547237
23:30.6,sell,-69588,27.59057236
23:31.2,sell,-41296,27.39641934
23:31.4,buy,42027,27.38659363
23:31.9,buy,56036,27.46040552
23:32.1,buy,3631,27.5639786
23:32.4,buy,260,27.5814952
23:32.9,buy,8868,27.94296987
23:33.4,sell,-2525,27.9651256
23:34.3,buy,251,27.50968817
23:35.3,sell,-10964,27.65643225
23:36.1,buy,6800,27.54023494
23:36.6,sell,-54672,27.60590449
23:37.4,sell,-383969,27.46677887
23:38.3,buy,154973,27.46504039
23:38.8,buy,213992,27.49449057
23:39.2,buy,21459,27.54115462
23:40.2,sell,-5279,27.56291198
23:41.0,sell,-2308,27.56044575
23:41.1,buy,15451,27.01766677
23:42.0,sell,-6324,27.03835093
23:42.9,sell,-366531,26.96077525
23:43.3,sell,-16469,26.95303755
23:43.8,buy,114631,26.88047826
23:44.3,sell,-24,26.90269966
23:44.4,sell,-90,26.8645373
23:44.8,buy,297485,26.47386964
23:45.6,sell,-24481,26.47934524
23:45.7,buy,39894,26.43425795
23:46.7,buy,4837,26.45079642
23:47.5,sell,-57030,26.59663337
23:48.0,sell,-3851,26.5845385
23:48.3,sell,-390,26.52715721
23:48.4,buy,51271,26.51080709
23:48.5,sell,-10774,26.65216744
23:48.7,buy,4587,26.64614599
23:49.1,sell,-4997,26.78846944
23:49.6,sell,-11,26.76493948
23:50.5,sell,-87783,26.59540444
23:50.6,buy,49441,26.56670897
23:50.7,buy,15630,26.83588146
23:50.9,sell,-270,26.86587387
23:51.0,buy,43445,26.77985551
23:51.4,sell,-115393,27.12010296
23:52.1,sell,-87807,27.11017789
23:52.5,sell,-10656,26.31301946
23:52.9,sell,-8753,26.30504246
23:53.6,sell,-29242,26.29830465
23:53.7,buy,213720,25.95183239
23:53.7,sell,-7788,26.0295311
23:53.9,sell,-17881,25.86553019
23:54.8,sell,-209823,25.78096399
23:55.6,sell,-260,25.69175039
23:55.9,sell,-17239,25.61605631
23:56.3,buy,236900,25.47181118
23:57.2,buy,47790,25.57704008
23:58.2,sell,-32386,25.60601884
23:58.7,buy,27008,25.51077088
23:58.8,sell,-67496,25.5481345
23:59.3,buy,49235,25.5041716
24:00.2,sell,-7722,25.52184449
24:01.2,sell,-428328,25.34710397
24:01.8,sell,-13090,25.24577351
24:02.3,buy,302311,25.24219154
24:02.8,buy,135462,25.32088441
24:03.2,sell,-5423,25.32452353
24:03.7,buy,40034,25.3164432
24:04.4,buy,7380,25.34928853
24:04.6,sell,-9609,25.37208478
24:04.9,buy,4484,25.35758492
24:05.4,sell,-250644,25.38590309
24:05.7,buy,47465,25.29023272
24:06.4,sell,-67763,25.35058272
24:07.0,sell,-14190,25.34741038
24:07.2,buy,156633,25.34449719
24:07.6,buy,36498,25.35813143
24:07.7,buy,21610,25.40827174
24:08.2,buy,70742,25.41173378
24:08.7,sell,-2940,25.62850644
24:08.8,sell,-599340,25.58263739
24:09.7,sell,-137025,25.04481183
24:10.6,buy,683823,25.01076265
24:10.6,buy,61571,25.04686879
24:11.4,sell,-93,25.09900275
24:12.1,buy,873,25.06083664
24:12.1,buy,1037,25.0727309
24:12.7,buy,269,25.07908164
24:13.5,sell,-9489,25.34958924
24:14.1,buy,359,25.32020032
24:14.1,sell,-622747,25.33986157
24:14.8,sell,-13877,25.27637363
24:15.5,buy,110358,25.27318904
24:16.1,sell,-66611,25.27968577
24:16.2,sell,-6711,25.2693021
24:16.8,sell,-5429,25.23299109
24:17.5,sell,-22680,25.10522956
24:18.1,sell,-40301,25.09917613
24:18.8,sell,-1810,24.98269799
24:19.8,sell,-18242,24.97853591
24:20.3,buy,391067,24.55374641
24:20.5,buy,75913,24.66742879
24:20.9,buy,188518,24.79323286
24:21.3,buy,6336,24.82537811
24:21.7,buy,34608,24.87777826
24:22.5,buy,1271,25.10982198
24:23.0,buy,21,25.22168869
24:23.3,sell,-222793,25.28822351
24:24.2,sell,-4870,25.27872762
24:24.7,sell,-6475,25.25891246
24:24.7,sell,-2303,25.22188227
24:25.7,buy,139528,25.21321208
24:26.1,sell,-82044,25.22972039
24:26.7,sell,-60768,25.19377771
24:27.3,sell,-18218,24.98233833
24:27.7,buy,80712,24.8098421
24:27.8,sell,-36517,24.92836248
24:28.4,sell,-8956,24.88724497
24:28.9,buy,103347,24.69872178
24:29.7,buy,25502,24.72445176
24:30.4,sell,-7437,24.77948803
24:31.2,buy,92767,24.75768602
24:31.4,buy,2985,24.83359723
24:32.2,buy,3098,24.94742852
24:32.3,buy,2662,24.9744476
24:32.7,buy,9,25.01075344
24:33.3,sell,-511,25.37668704
24:33.9,sell,-40593,25.34923808
24:34.3,buy,14682,25.25284705
24:34.6,buy,7685,25.2598788
24:35.3,buy,14964,25.3276219
24:35.9,sell,-394145,25.33948236
24:36.3,sell,-2828,25.09763736
